id,name,description,instructions,muscle_group,secondary_muscles,equipment,exercise_type,difficulty,animation_url,thumbnail_url,calories_per_minute,is_compound,is_unilateral,coach_id,is_custom,created_at,updated_at,category,tips,primary_muscles,video_url,gender_variant,source,form_tips,common_mistakes,coaching_cues,reference_links
20268,Chris Bumstead Superset,,,back,[],cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1777470612256.mp4?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc3NDcwNjEyMjU2Lm1wNCIsImlhdCI6MTc3NzQ3MDY0NCwiZXhwIjoxNzc4MDc1NDQ0fQ.unKJbdygQ7GXNVjNkbUlSRQctB-n2HI_zFP0pM9CKHE,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/20268_1777471502698_IMG_0082.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-04-29T13:50:45.697442+00:00,2026-04-29T14:05:04.970514+00:00,,,,,,exerciseanimatic,[],[],[],[]
20269,Cable Hip Hinge,,,glutes,[],cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1777541281038.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc3NTQxMjgxMDM4Lm1vdiIsImlhdCI6MTc3NzU0MTI4NiwiZXhwIjoxNzc4MTQ2MDg2fQ.kzG3WvH5W2liz4fCTzgxEtT8_LKjus9kIHOHswBOlS0,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/20269_1777541289705_IMG_0172.jpeg,,False,True,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-04-30T09:28:08.030232+00:00,2026-05-06T10:47:40.145975+00:00,,,,,,exerciseanimatic,[],[],[],[]
20270,Single-Arm Cable,,,back,[],cable,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1777544437301.mp4?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc3NTQ0NDM3MzAxLm1wNCIsImlhdCI6MTc3NzU0NDQ0NSwiZXhwIjoxNzc4MTQ5MjQ1fQ.FSW1ZIDcaS9p70L2_IRp9LV31TodARqaX_2tZOcwA9Q,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/20270_1777541504791_IMG_0177.jpeg,,False,True,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-04-30T09:31:44.038113+00:00,2026-05-06T10:48:11.771796+00:00,,,,,,exerciseanimatic,[],[],[],"[{""url"": ""https://www.instagram.com/p/DVj9OtfDZ5S/?igsh=dWFrbWJiaHB2MzJ3"", ""type"": ""instagram"", ""title"": ""Instagram Post""}]"
20271,Heel Elevated Kettlebell Squat,,,quadriceps,[],kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1777541638659.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc3NTQxNjM4NjU5Lm1vdiIsImlhdCI6MTc3NzU0MTY0NSwiZXhwIjoxNzc4MTQ2NDQ1fQ.IwHvq7D1hu1ofkjKOdXFUj4yERcGQrO1dsP7KAw-dDg,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/20271_1777541647024_IMG_0091.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-04-30T09:34:06.016189+00:00,2026-04-30T09:34:09.625522+00:00,,,,,,exerciseanimatic,[],[],[],"[{""url"": ""https://www.instagram.com/reel/DXr49tpicQB/?igsh=dXZmZHRiOGticWNs"", ""type"": ""instagram"", ""title"": ""Instagram Post""}]"
20272,Cbum Raises,,,shoulders,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1777554265685.mp4?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc3NTU0MjY1Njg1Lm1wNCIsImlhdCI6MTc3NzU1NDI3NCwiZXhwIjoxNzc4MTU5MDc0fQ.FrMg6Tnm2S1eCE8TdSRS2lOG1rC-vRgK-r9yasmHsYo,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/20272_1777554413848_Screenshot_2026-04-30_200554.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-04-30T13:04:35.629874+00:00,2026-04-30T13:06:55.885503+00:00,,,,,,exerciseanimatic,[],[],[],"[{""url"": ""https://www.youtube.com/shorts/sY8E1yWP3Ak"", ""type"": ""youtube"", ""title"": ""YouTube Video""}]"
20273,Smith machine Romanian dead lift,,,glutes,[],smith machine,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1777557870443.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc3NTU3ODcwNDQzLm1vdiIsImlhdCI6MTc3NzU1Nzg3NywiZXhwIjoxNzc4MTYyNjc3fQ.fV77OCVWmBh7LduubK86fEwts2RY7GMZQglmf_Kf_8U,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/20273_1777557880497_IMG_0202.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-04-30T14:04:38.742762+00:00,2026-04-30T14:04:42.43889+00:00,,,,,,exerciseanimatic,[],[],[],[]
20279,Overhead Seated Dumbbell Extension,,,triceps,[],dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1777807463787.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc3ODA3NDYzNzg3Lm1vdiIsImlhdCI6MTc3NzgwNzQ3MiwiZXhwIjoxNzc4NDEyMjcyfQ.cX-BeTl-FN7tI-_srj6Mbx11Heajv-HWrG0bp_G2_mo,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/20279_1777807475100_IMG_0350.jpeg,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-03T11:24:33.683761+00:00,2026-05-03T11:24:36.915445+00:00,,,,,,exerciseanimatic,[],[],[],"[{""url"": ""https://youtube.com/shorts/b_r_LW4HEcM?si=fk2NmRfjZSCdIHfs"", ""type"": ""youtube"", ""title"": ""YouTube Video""}]"
21296,Muay Thai Stance,,,full body,[],other,cardio,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778032798511.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MDMyNzk4NTExLm1vdiIsImlhdCI6MTc3ODAzMjgwOCwiZXhwIjoxNzc4NjM3NjA4fQ.p4mzYwe1-kxuF2BniahV5Ai-hyga93x8IYXTQ73JtKo,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21296_1778033478181_Muay_Thai__2_.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-06T02:00:08.826012+00:00,2026-05-06T02:11:19.748071+00:00,,,,,,exerciseanimatic,[],[],[],[]
21731,Round House Kick,,,full body,[],,cardio,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778207433493.mp4?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjA3NDMzNDkzLm1wNCIsImlhdCI6MTc3ODIwNzQzOSwiZXhwIjoxNzc4ODEyMjM5fQ.paQGFfuOtkAkgdwSrrWYp4GFc3E267H2SOiXb4avwxA,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21731_1778207442376_IMG_0712.jpeg,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T02:30:40.546949+00:00,2026-05-08T02:30:43.448572+00:00,,,,,,exerciseanimatic,[],[],[],[]
21732,Cross,,,full body,[],other,cardio,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778246528313.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjQ2NTI4MzEzLm1vdiIsImlhdCI6MTc3ODI0NjU2OCwiZXhwIjoxNzc4ODUxMzY4fQ.1rDmMsPBY1Bge0vaJeYayE0W8FOHLbM9EhyigNxPUeQ,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21732_1778246570927_IMG_0824.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T13:22:49.213422+00:00,2026-05-08T13:22:52.472196+00:00,,,,,,exerciseanimatic,[],[],[],[]
21733,Elbow Combos,,,full body,[],other,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778249126668.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjQ5MTI2NjY4Lm1vdiIsImlhdCI6MTc3ODI0OTE1NCwiZXhwIjoxNzc4ODUzOTU0fQ.Vx2V_RKGYSvCeMDvfp9qMZrNQ6PuFYyczzmAy4kCF1w,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21733_1778249158111_IMG_0828.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:05:56.502708+00:00,2026-05-08T14:05:59.97118+00:00,,,,,,exerciseanimatic,[],[],[],[]
21734,Kick Check,,,full body,[],other,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778249245486.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjQ5MjQ1NDg2Lm1vdiIsImlhdCI6MTc3ODI0OTI2MSwiZXhwIjoxNzc4ODU0MDYxfQ.L33_V8e0sMLiGhMGFfCZ_HPuIJENNpHp-YkYEZ4gvNo,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21734_1778249263417_IMG_0827.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:07:42.572191+00:00,2026-05-08T14:07:44.996917+00:00,,,,,,exerciseanimatic,[],[],[],[]
21735,Rear Elbow,,,full body,[],other,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778249361507.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjQ5MzYxNTA3Lm1vdiIsImlhdCI6MTc3ODI0OTM3OCwiZXhwIjoxNzc4ODU0MTc4fQ.vxlm2_klZgJq-g-IZfRX5pcRx5d98qsIhRxl2HuxQ3w,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21735_1778249380160_IMG_0826.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:09:39.271207+00:00,2026-05-08T14:09:41.4137+00:00,,,,,,exerciseanimatic,[],[],[],[]
21736,Lead Horizontal Elbow,,,full body,[],other,cardio,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778249472765.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjQ5NDcyNzY1Lm1vdiIsImlhdCI6MTc3ODI0OTQ4OCwiZXhwIjoxNzc4ODU0Mjg4fQ.18OCUCEmYtt6yU4cUOFjHRB4VkDR09yGWD2ZBcRIjw8,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21736_1778249490698_IMG_0826.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:11:29.90284+00:00,2026-05-08T14:11:32.824297+00:00,,,,,,exerciseanimatic,[],[],[],[]
21737,Rear Forward Elbow,,,full body,[],other,cardio,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778249567241.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjQ5NTY3MjQxLm1vdiIsImlhdCI6MTc3ODI0OTU4MCwiZXhwIjoxNzc4ODU0MzgwfQ.s9EJKE_ihb6QYdOXQSd05bWzMeMtbKFhR4soG00kIk8,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21737_1778249581512_IMG_0826.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:13:00.722848+00:00,2026-05-08T14:13:03.361389+00:00,,,,,,exerciseanimatic,[],[],[],[]
21738,Lead Forward Elbow,,,full body,[],other,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778249636344.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjQ5NjM2MzQ0Lm1vdiIsImlhdCI6MTc3ODI0OTY0OCwiZXhwIjoxNzc4ODU0NDQ4fQ.nOyF2u0oY-sJ_3L5GPM5ih7Ao7qXYII0MijEkTa2KLA,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21738_1778249650255_IMG_0826.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:14:09.347014+00:00,2026-05-08T14:14:12.020065+00:00,,,,,,exerciseanimatic,[],[],[],[]
21739,Lead Switch Kick,,,full body,[],other,cardio,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778249755846.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjQ5NzU1ODQ2Lm1vdiIsImlhdCI6MTc3ODI0OTc3MiwiZXhwIjoxNzc4ODU0NTcyfQ.5aaJZKpjSPxnvZlEoXC_On2azCNbP7Zw2BhFEcc6Nng,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21739_1778249774542_IMG_0823.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:16:13.13879+00:00,2026-05-08T14:16:17.012634+00:00,,,,,,exerciseanimatic,[],[],[],[]
21740,Jab,,,full body,[],other,cardio,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778249904844.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjQ5OTA0ODQ0Lm1vdiIsImlhdCI6MTc3ODI0OTkxOCwiZXhwIjoxNzc4ODU0NzE4fQ.y5wZGvkWhHyKSsjabqKA0fYBhoeFTPERrcd5IImfXxQ,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21740_1778249920802_IMG_0815.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:18:39.897479+00:00,2026-05-08T14:18:42.556061+00:00,,,,,,exerciseanimatic,[],[],[],[]
21741,Jumping Knee,,,full body,[],other,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778250033112.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjUwMDMzMTEyLm1vdiIsImlhdCI6MTc3ODI1MDA1NSwiZXhwIjoxNzc4ODU0ODU1fQ.B0EoLQIH9swR_M6f_AHqJy8eAoXXJCFZNHt6pPd8t3M,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21741_1778250057560_IMG_0822.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:20:56.777928+00:00,2026-05-08T14:20:59.457647+00:00,,,,,,exerciseanimatic,[],[],[],[]
21742,Front Teep,,,full body,[],other,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778250134963.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjUwMTM0OTYzLm1vdiIsImlhdCI6MTc3ODI1MDE1MSwiZXhwIjoxNzc4ODU0OTUxfQ.9B4o9yVijE9FCLh_yGQDOsuTIDNBzD_Yfs7sxdcp1II,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21742_1778250152602_IMG_0797.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:22:31.714041+00:00,2026-05-08T14:22:34.389369+00:00,,,,,,exerciseanimatic,[],[],[],[]
21743,Shadow Drills,,,full body,[],other,strength,beginner,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/sign/workout-assets/exercise-videos/ab3acf54-0499-46b7-b130-63e836e70503/custom-1778250297942.mov?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV84NjE4ZWRhYy0yY2NmLTQ4MzMtODNiZi01MWVhNzZkMmY2ZDUiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJ3b3Jrb3V0LWFzc2V0cy9leGVyY2lzZS12aWRlb3MvYWIzYWNmNTQtMDQ5OS00NmI3LWIxMzAtNjNlODM2ZTcwNTAzL2N1c3RvbS0xNzc4MjUwMjk3OTQyLm1vdiIsImlhdCI6MTc3ODI1MDMxNSwiZXhwIjoxNzc4ODU1MTE1fQ.qY9k_ZYgjLDykASacRbOjG_MY41b5xCX6B20gl2tYjU,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/manual-uploads/21743_1778250317160_IMG_0811.png,,False,False,ab3acf54-0499-46b7-b130-63e836e70503,True,2026-05-08T14:25:16.309414+00:00,2026-05-08T14:25:18.823948+00:00,,,,,,exerciseanimatic,[],[],[],[]
